MUKEY,musym,muname,areasymbol,areaname,Corn Yield(bu/Ha),Soybean Yield(bu/Ha),Wheat Yield(bu/Ha),Crop Rotations,Removal Rate,Code,Slope(%),SlopeLength(m),T_factor,K_factor,Sand(%),Silt(%),Clay(%),Organic matter(%),Rainfall_Erosivity,Soil erosion,SCI,Organic Matter factor,Field Operation factor,Soil erosion factor,,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",450,140,180,CSW,0.20,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,3.03,0.539,0.179,0.934,0.469,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",450,140,180,CSW,0.35,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,3.59,0.469,0.0576,0.93,0.3698,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",450,140,180,CSW,0.52,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,4.27,0.407,-0.0357,0.927,0.2524,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",450,140,180,CSW,0.83,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,6.76,0.195,-0.346,0.926,-0.185,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,,CS,0.00,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,2.1,0.537,0.0657,0.962,0.6296,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,,CS,0.20,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,2.69,0.458,-0.0809,0.962,0.5278,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,,CS,0.35,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,3.05,0.408,-0.174,0.961,0.466,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,,CS,0.52,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,4.38,0.32,-0.272,0.956,0.232,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,,CS,0.83,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,5.64,0.196,-0.47,0.955,0.01,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,160,CSW,0.00,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,0.88,0.702,0.375,0.959,0.842,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,160,CSW,0.20,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,3.81,0.434,-0.0161,0.934,0.3342,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,160,CSW,0.35,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,4.44,0.371,-0.113,0.93,0.221,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,160,CSW,0.52,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,5.18,0.314,-0.186,0.927,0.088,0,,,,,,
168547,CdB2,"Cardington silt loam, 2 to 6 percent slopes, moderately eroded",OH033,"Crawford County, Ohio",330,110,160,CSW,0.83,CdB2,4,46,5,0.37,26.7,53.8,19.5,2,110,7.84,0.12,-0.438,0.926,-0.376,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,2.1,0.587,0.191,0.962,0.629,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,2.77,0.497,0.0229,0.962,0.5152,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,3.19,0.439,-0.0832,0.961,0.4394,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,4.84,0.334,-0.195,0.956,0.148,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.45,0.187,-0.422,0.955,-0.131,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,1.07,0.703,0.393,0.959,0.811,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,4.93,0.406,0.014,0.934,0.134,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,5.76,0.335,-0.0872,0.93,-0.0106,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.72,0.268,-0.166,0.927,-0.182,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,10.2,0.0441,-0.423,0.926,-0.7855,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,1.93,0.618,0.252,0.962,0.662,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,2.56,0.524,0.0725,0.962,0.551,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,2.98,0.463,-0.0414,0.961,0.4758,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,4.6,0.356,-0.161,0.956,0.19,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.23,0.201,-0.405,0.955,-0.095,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,0.944,0.737,0.466,0.959,0.835,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,4.6,0.437,0.063,0.934,0.191,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,5.4,0.364,-0.0453,0.93,0.0506,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.34,0.296,-0.13,0.927,-0.114,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,9.74,0.0664,-0.405,0.926,-0.71,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,2.43,0.543,0.109,0.962,0.573,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,3.17,0.455,-0.0459,0.962,0.4428,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,3.63,0.399,-0.144,0.961,0.361,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,5.35,0.295,-0.248,0.956,0.059,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.99,0.153,-0.458,0.955,-0.229,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.00,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,1.34,0.646,0.275,0.959,0.762,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.20,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,5.63,0.35,-0.0638,0.934,0.0096,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.35,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,6.51,0.281,-0.156,0.93,-0.143,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.52,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,7.51,0.216,-0.228,0.927,-0.318,0,,,,,,
613562,CdB2,"Centerburg silt loam, 2 to 6 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.83,CdB2,4,53,5,0.43,29.7,54.3,16,2,115,11.1,-0.00256,-0.46,0.926,-0.9448,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,4.15,0.515,0.191,0.962,0.269,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,5.53,0.399,0.0229,0.962,0.0252,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,6.44,0.325,-0.0832,0.961,-0.1306,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,9.95,0.155,-0.195,0.956,-0.747,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,,CS,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,13.5,-0.0602,-0.422,0.955,-1.367,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,1.91,0.674,0.393,0.959,0.666,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,9.85,0.233,0.014,0.934,-0.731,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,11.6,0.131,-0.0872,0.93,-1.0306,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,13.6,0.026,-0.166,0.927,-1.392,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",380,120,140,CSW,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,21.1,-0.338,-0.423,0.926,-2.696,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,3.79,0.552,0.252,0.962,0.332,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,5.1,0.434,0.0725,0.962,0.101,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,5.98,0.358,-0.0414,0.961,-0.0492,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,9.42,0.187,-0.161,0.956,-0.655,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,,CS,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,13,-0.0364,-0.405,0.955,-1.282,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,1.67,0.711,0.466,0.959,0.705,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,9.15,0.278,0.063,0.934,-0.604,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,10.8,0.174,-0.0453,0.93,-0.8994,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,12.8,0.0688,-0.13,0.927,-1.25,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",410,120,150,CSW,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,20.1,-0.299,-0.405,0.926,-2.537,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,4.85,0.458,0.109,0.962,0.148,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,6.38,0.342,-0.0459,0.962,-0.1222,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,7.36,0.268,-0.144,0.961,-0.294,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,11.1,0.095,-0.248,0.956,-0.941,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,,CS,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,14.6,-0.116,-0.458,0.955,-1.574,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.00,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,2.45,0.607,0.275,0.959,0.567,0,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.20,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,11.3,0.15,-0.0638,0.934,-0.9904,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.35,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,13.2,0.047,-0.156,0.93,-1.313,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.52,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,15.3,-0.058,-0.228,0.927,-1.688,1,,,,,,
613564,CdC2,"Centerburg silt loam, 6 to 12 percent slopes, eroded",OH083,"Knox County, Ohio",350,110,120,CSW,0.83,CdC2,9,38,5,0.43,29.7,54.3,16,2,115,23,-0.422,-0.46,0.926,-3.042,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,,CS,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,2.49,0.551,0.134,0.962,0.563,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,,CS,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,3.26,0.461,-0.0234,0.962,0.4278,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,,CS,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,3.76,0.403,-0.124,0.961,0.341,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,,CS,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,5.7,0.29,-0.229,0.956,-0.004,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,,CS,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,7.68,0.134,-0.445,0.955,-0.35,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,190,CSW,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,0.955,0.75,0.501,0.959,0.83,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,190,CSW,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,4.65,0.436,0.0649,0.934,0.1822,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,190,CSW,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,5.49,0.362,-0.0425,0.93,0.035,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,190,CSW,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,6.61,0.29,-0.121,0.927,-0.162,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",370,120,190,CSW,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,10.4,0.0437,-0.404,0.926,-0.8255,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,,CS,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,1.66,0.675,0.37,0.962,0.711,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,,CS,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,2.24,0.577,0.177,0.962,0.607,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,,CS,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,2.64,0.513,0.0539,0.961,0.5352,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,,CS,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,4.31,0.401,-0.0758,0.956,0.2446,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,,CS,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,6.16,0.229,-0.341,0.955,-0.083,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,210,CSW,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,0.678,0.854,0.736,0.959,0.88,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,210,CSW,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,3.76,0.535,0.233,0.934,0.341,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,210,CSW,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,4.51,0.456,0.106,0.93,0.208,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,210,CSW,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,5.51,0.382,0.011,0.927,0.034,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",460,150,210,CSW,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,9.03,0.125,-0.32,0.926,-0.587,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,,CS,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,5.69,0.272,-0.283,0.962,0.002,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,,CS,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,6.83,0.197,-0.369,0.962,-0.201,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,,CS,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,7.45,0.153,-0.424,0.961,-0.309,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,,CS,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,9.81,0.0449,-0.482,0.956,-0.7235,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,,CS,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,11.7,-0.069,-0.599,0.955,-1.057,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,180,CSW,0.00,Ceb,4,50,3,0.43,26,54,20,2,140,1.6,0.611,0.208,0.959,0.721,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,180,CSW,0.20,Ceb,4,50,3,0.43,26,54,20,2,140,6.13,0.294,-0.162,0.934,-0.074,0,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,180,CSW,0.35,Ceb,4,50,3,0.43,26,54,20,2,140,7.16,0.225,-0.239,0.93,-0.257,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,180,CSW,0.52,Ceb,4,50,3,0.43,26,54,20,2,140,8.52,0.156,-0.29,0.927,-0.494,1,,,,,,
198271,CeB,"Celina silt loam, 2 to 6 percent slopes",OH135,"Preble County, Ohio",190,90,180,CSW,0.83,Ceb,4,50,3,0.43,26,54,20,2,140,12.7,-0.0793,-0.505,0.926,-1.2385,1,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,,CS,0.00,CeB,4,50,3,0.43,26,54,20,2,135,2.23,0.576,0.176,0.962,0.604,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,,CS,0.20,CeB,4,50,3,0.43,26,54,20,2,135,2.9,0.488,0.013,0.962,0.491,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,,CS,0.35,CeB,4,50,3,0.43,26,54,20,2,135,3.34,0.430,-0.093,0.961,0.414,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,,CS,0.52,CeB,4,50,3,0.43,26,54,20,2,135,5.07,0.323,-0.203,0.956,0.109,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,,CS,0.83,CeB,4,50,3,0.43,26,54,20,2,135,6.96,0.165,-0.431,0.955,-0.223,1,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,190,CSW,0.00,CeB,4,50,3,0.43,26,54,20,2,135,0.934,0.749,0.495,0.959,0.837,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,190,CSW,0.20,CeB,4,50,3,0.43,26,54,20,2,135,4.3,0.452,0.073,0.934,0.246,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,190,CSW,0.35,CeB,4,50,3,0.43,26,54,20,2,135,5.1,0.379,-0.036,0.930,0.106,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,190,CSW,0.52,CeB,4,50,3,0.43,26,54,20,2,135,6.06,0.312,-0.116,0.927,-0.062,0,,,,,,
169225,CeB,"Celina silt loam, 2 to 6 percent slopes",OH047,"Fayette County, Ohio",410,130,190,CSW,0.83,CeB,4,50,3,0.43,26,54,20,2,135,9.67,0.070,-0.402,0.926,-0.699,1,,,,,,
171005,CeB,"Centerburg silt loam, 2 to 6 percent slopes",OH089,"Licking County, Ohio",380,120,,CS,0.00,CeB,4,53,5,0.43,29.7,54.3,16,2,120,2.52,0.545,0.123,0.962,0.555,0,,,,,,
